x	y	line_id
13.699	120.801	0131-0058
13.715	120.900	0131-0058
13.730	120.999	0131-0058
13.746	121.097	0131-0058
13.761	121.196	0131-0058
13.777	121.295	0131-0058
13.792	121.394	0131-0058
13.808	121.493	0131-0058
13.823	121.591	0131-0058
13.839	121.690	0131-0058
13.854	121.789	0131-0058
13.870	121.888	0131-0058
13.886	121.986	0131-0058
13.901	122.085	0131-0058
13.917	122.184	0131-0058
13.932	122.283	0131-0058
13.948	122.382	0131-0058
13.963	122.480	0131-0058
13.979	122.579	0131-0058
13.994	122.678	0131-0058
14.010	122.777	0131-0058
14.025	122.876	0131-0058
14.041	122.974	0131-0058
14.056	123.073	0131-0058
14.072	123.172	0131-0058
14.088	123.271	0131-0058
14.103	123.369	0131-0058
14.119	123.468	0131-0058
14.134	123.567	0131-0058
14.150	123.666	0131-0058
14.165	123.765	0131-0058
14.181	123.863	0131-0058
14.196	123.962	0131-0058
14.212	124.061	0131-0058
14.227	124.160	0131-0058
14.243	124.259	0131-0058
14.258	124.357	0131-0058
14.274	124.456	0131-0058
14.290	124.555	0131-0058
14.305	124.654	0131-0058
14.321	124.752	0131-0058
14.342	124.850	0131-0058
14.391	124.938	0131-0058
14.439	125.025	0131-0058
14.487	125.113	0131-0058
14.535	125.201	0131-0058
14.583	125.288	0131-0058
14.631	125.376	0131-0058
14.680	125.464	0131-0058
14.728	125.551	0131-0058
14.776	125.639	0131-0058
14.824	125.727	0131-0058
14.872	125.814	0131-0058
14.920	125.902	0131-0058
14.968	125.989	0131-0058
15.017	126.077	0131-0058
15.065	126.165	0131-0058
15.113	126.252	0131-0058
15.161	126.340	0131-0058
15.209	126.428	0131-0058
15.257	126.515	0131-0058
15.305	126.603	0131-0058
15.354	126.691	0131-0058
15.402	126.778	0131-0058
15.450	126.866	0131-0058
15.498	126.954	0131-0058
15.546	127.041	0131-0058
15.594	127.129	0131-0058
15.642	127.217	0131-0058
15.691	127.304	0131-0058
15.739	127.392	0131-0058
15.787	127.479	0131-0058
15.835	127.567	0131-0058
15.883	127.655	0131-0058
15.931	127.742	0131-0058
15.979	127.830	0131-0058
16.028	127.918	0131-0058
16.076	128.005	0131-0058
16.124	128.093	0131-0058
16.172	128.181	0131-0058
16.220	128.268	0131-0058
16.268	128.356	0131-0058
16.316	128.444	0131-0058
16.365	128.531	0131-0058
16.413	128.619	0131-0058
16.461	128.707	0131-0058
16.509	128.794	0131-0058
16.557	128.882	0131-0058
16.605	128.969	0131-0058
16.653	129.057	0131-0058
16.702	129.145	0131-0058
16.750	129.232	0131-0058
16.798	129.320	0131-0058
16.846	129.408	0131-0058
16.894	129.495	0131-0058
16.942	129.583	0131-0058
16.990	129.671	0131-0058
17.039	129.758	0131-0058
17.087	129.846	0131-0058
17.135	129.934	0131-0058
17.183	130.021	0131-0058
17.231	130.109	0131-0058
17.279	130.197	0131-0058
17.327	130.284	0131-0058
17.376	130.372	0131-0058
17.424	130.459	0131-0058
17.472	130.547	0131-0058
17.520	130.635	0131-0058
17.568	130.722	0131-0058
17.640	130.791	0131-0058
17.721	130.850	0131-0058
17.802	130.909	0131-0058
17.883	130.968	0131-0058
17.964	131.026	0131-0058
18.045	131.085	0131-0058
18.126	131.144	0131-0058
18.207	131.203	0131-0058
18.288	131.261	0131-0058
18.369	131.320	0131-0058
18.450	131.379	0131-0058
18.531	131.438	0131-0058
18.612	131.496	0131-0058
18.693	131.555	0131-0058
18.774	131.614	0131-0058
18.854	131.673	0131-0058
18.935	131.731	0131-0058
19.016	131.790	0131-0058
19.097	131.849	0131-0058
19.178	131.908	0131-0058
19.259	131.966	0131-0058
19.340	132.025	0131-0058
19.421	132.084	0131-0058
19.502	132.143	0131-0058
19.583	132.201	0131-0058
19.664	132.260	0131-0058
19.745	132.319	0131-0058
19.826	132.377	0131-0058
19.907	132.436	0131-0058
19.987	132.495	0131-0058
20.068	132.554	0131-0058
20.149	132.612	0131-0058
20.230	132.671	0131-0058
20.311	132.730	0131-0058
20.392	132.789	0131-0058
20.473	132.847	0131-0058
20.554	132.906	0131-0058
20.635	132.965	0131-0058
20.716	133.024	0131-0058
20.797	133.082	0131-0058
20.878	133.141	0131-0058
20.959	133.200	0131-0058
21.040	133.259	0131-0058
21.120	133.317	0131-0058
21.201	133.376	0131-0058
21.282	133.435	0131-0058
21.363	133.493	0131-0058
21.444	133.552	0131-0058
21.525	133.611	0131-0058
21.606	133.670	0131-0058
21.687	133.728	0131-0058
21.768	133.787	0131-0058
21.849	133.846	0131-0058
21.930	133.905	0131-0058
22.011	133.963	0131-0058
22.092	134.022	0131-0058
22.173	134.081	0131-0058
22.254	134.140	0131-0058
22.334	134.198	0131-0058
22.415	134.257	0131-0058
22.496	134.316	0131-0058
22.577	134.375	0131-0058
22.658	134.433	0131-0058
22.739	134.492	0131-0058
22.836	134.518	0131-0058
22.934	134.538	0131-0058
23.032	134.557	0131-0058
23.130	134.577	0131-0058
23.228	134.597	0131-0058
23.326	134.617	0131-0058
23.424	134.637	0131-0058
23.522	134.657	0131-0058
23.620	134.677	0131-0058
23.718	134.697	0131-0058
23.816	134.717	0131-0058
23.914	134.737	0131-0058
24.012	134.757	0131-0058
24.110	134.777	0131-0058
24.208	134.797	0131-0058
24.306	134.817	0131-0058
24.403	134.837	0131-0058
24.501	134.857	0131-0058
24.599	134.877	0131-0058
24.697	134.897	0131-0058
24.795	134.917	0131-0058
24.893	134.937	0131-0058
24.991	134.957	0131-0058
25.089	134.977	0131-0058
25.187	134.997	0131-0058
25.285	135.017	0131-0058
25.383	135.037	0131-0058
25.481	135.057	0131-0058
25.579	135.077	0131-0058
25.677	135.097	0131-0058
25.775	135.117	0131-0058
25.873	135.137	0131-0058
25.971	135.157	0131-0058
26.069	135.177	0131-0058
26.167	135.197	0131-0058
26.265	135.217	0131-0058
26.363	135.237	0131-0058
26.461	135.257	0131-0058
26.559	135.277	0131-0058
26.657	135.297	0131-0058
26.755	135.317	0131-0058
26.854	135.332	0131-0058
26.954	135.323	0131-0058
27.053	135.315	0131-0058
27.153	135.307	0131-0058
27.253	135.298	0131-0058
27.352	135.290	0131-0058
27.452	135.282	0131-0058
27.552	135.273	0131-0058
27.651	135.265	0131-0058
27.751	135.257	0131-0058
27.851	135.249	0131-0058
27.950	135.240	0131-0058
28.050	135.232	0131-0058
28.149	135.224	0131-0058
28.249	135.215	0131-0058
28.349	135.207	0131-0058
28.448	135.199	0131-0058
28.548	135.190	0131-0058
28.648	135.182	0131-0058
28.747	135.174	0131-0058
28.847	135.166	0131-0058
28.947	135.157	0131-0058
29.046	135.149	0131-0058
29.146	135.141	0131-0058
29.246	135.132	0131-0058
29.345	135.124	0131-0058
29.445	135.116	0131-0058
29.545	135.107	0131-0058
29.644	135.099	0131-0058
29.744	135.091	0131-0058
29.844	135.082	0131-0058
29.943	135.074	0131-0058
30.043	135.066	0131-0058
30.143	135.058	0131-0058
30.242	135.049	0131-0058
30.342	135.041	0131-0058
30.442	135.033	0131-0058
30.541	135.024	0131-0058
30.641	135.016	0131-0058
30.741	135.008	0131-0058
30.840	134.999	0131-0058
30.940	134.991	0131-0058
31.039	134.983	0131-0058
31.139	134.975	0131-0058
31.239	134.966	0131-0058
31.338	134.958	0131-0058
31.438	134.950	0131-0058
31.538	134.941	0131-0058
31.637	134.933	0131-0058
31.737	134.925	0131-0058
31.837	134.915	0131-0058
31.926	134.869	0131-0058
32.014	134.823	0131-0058
32.103	134.778	0131-0058
32.192	134.732	0131-0058
32.281	134.686	0131-0058
32.370	134.640	0131-0058
32.459	134.595	0131-0058
32.548	134.549	0131-0058
32.637	134.503	0131-0058
32.726	134.457	0131-0058
32.815	134.412	0131-0058
32.904	134.366	0131-0058
32.992	134.320	0131-0058
33.081	134.274	0131-0058
33.170	134.229	0131-0058
33.259	134.183	0131-0058
33.348	134.137	0131-0058
33.437	134.091	0131-0058
33.526	134.045	0131-0058
33.615	134.000	0131-0058
33.704	133.954	0131-0058
33.793	133.908	0131-0058
33.882	133.862	0131-0058
33.971	133.817	0131-0058
34.059	133.771	0131-0058
34.148	133.725	0131-0058
34.237	133.679	0131-0058
34.326	133.634	0131-0058
34.415	133.588	0131-0058
34.504	133.542	0131-0058
34.593	133.496	0131-0058
34.682	133.451	0131-0058
34.771	133.405	0131-0058
34.860	133.359	0131-0058
34.949	133.313	0131-0058
35.037	133.267	0131-0058
35.126	133.222	0131-0058
35.215	133.176	0131-0058
35.304	133.130	0131-0058
35.393	133.084	0131-0058
35.482	133.039	0131-0058
35.571	132.993	0131-0058
35.660	132.947	0131-0058
35.749	132.901	0131-0058
35.838	132.856	0131-0058
35.927	132.810	0131-0058
36.016	132.764	0131-0058
36.104	132.718	0131-0058
36.193	132.673	0131-0058
36.282	132.627	0131-0058
36.371	132.581	0131-0058
36.460	132.535	0131-0058
36.549	132.489	0131-0058
36.638	132.444	0131-0058
36.727	132.398	0131-0058
36.816	132.352	0131-0058
36.905	132.306	0131-0058
36.994	132.261	0131-0058
37.082	132.215	0131-0058
37.171	132.169	0131-0058
37.260	132.123	0131-0058
37.349	132.078	0131-0058
37.438	132.032	0131-0058
37.519	131.973	0131-0058
37.575	131.890	0131-0058
37.632	131.808	0131-0058
37.688	131.725	0131-0058
37.745	131.643	0131-0058
37.802	131.560	0131-0058
37.858	131.478	0131-0058
37.915	131.395	0131-0058
37.971	131.313	0131-0058
38.028	131.230	0131-0058
38.084	131.148	0131-0058
38.141	131.065	0131-0058
38.197	130.983	0131-0058
38.254	130.900	0131-0058
38.310	130.818	0131-0058
38.367	130.736	0131-0058
38.424	130.653	0131-0058
38.480	130.571	0131-0058
38.537	130.488	0131-0058
38.593	130.406	0131-0058
38.650	130.323	0131-0058
38.706	130.241	0131-0058
38.763	130.158	0131-0058
38.819	130.076	0131-0058
38.876	129.993	0131-0058
38.933	129.911	0131-0058
38.989	129.828	0131-0058
39.046	129.746	0131-0058
39.102	129.663	0131-0058
39.159	129.581	0131-0058
39.215	129.498	0131-0058
39.272	129.416	0131-0058
39.328	129.334	0131-0058
39.385	129.251	0131-0058
39.442	129.169	0131-0058
39.498	129.086	0131-0058
39.526	128.990	0131-0058
39.553	128.894	0131-0058
39.580	128.798	0131-0058
39.607	128.701	0131-0058
39.634	128.605	0131-0058
39.661	128.509	0131-0058
39.688	128.412	0131-0058
39.715	128.316	0131-0058
39.742	128.220	0131-0058
39.769	128.123	0131-0058
39.796	128.027	0131-0058
39.823	127.931	0131-0058
39.850	127.835	0131-0058
39.877	127.738	0131-0058
39.904	127.642	0131-0058
39.931	127.546	0131-0058
39.958	127.449	0131-0058
39.984	127.353	0131-0058
40.011	127.257	0131-0058
40.038	127.160	0131-0058
40.065	127.064	0131-0058
40.092	126.968	0131-0058
40.119	126.872	0131-0058
40.146	126.775	0131-0058
40.173	126.679	0131-0058
40.200	126.583	0131-0058
40.227	126.486	0131-0058
40.254	126.390	0131-0058
40.281	126.294	0131-0058
40.308	126.198	0131-0058
40.335	126.101	0131-0058
40.362	126.005	0131-0058
40.389	125.909	0131-0058
40.416	125.812	0131-0058
40.443	125.716	0131-0058
40.470	125.620	0131-0058
40.497	125.523	0131-0058
40.524	125.427	0131-0058
40.551	125.331	0131-0058
40.578	125.235	0131-0058
40.605	125.138	0131-0058
40.632	125.042	0131-0058
40.659	124.946	0131-0058
40.686	124.850	0131-0058
40.715	124.754	0131-0058
40.743	124.658	0131-0058
40.771	124.562	0131-0058
40.799	124.466	0131-0058
40.827	124.370	0131-0058
40.856	124.274	0131-0058
40.884	124.178	0131-0058
40.912	124.082	0131-0058
40.940	123.986	0131-0058
40.969	123.890	0131-0058
40.997	123.794	0131-0058
41.025	123.698	0131-0058
41.053	123.602	0131-0058
41.081	123.506	0131-0058
41.110	123.411	0131-0058
41.138	123.315	0131-0058
41.166	123.219	0131-0058
41.194	123.123	0131-0058
41.223	123.027	0131-0058
41.251	122.931	0131-0058
41.279	122.835	0131-0058
41.307	122.739	0131-0058
41.335	122.643	0131-0058
41.364	122.547	0131-0058
41.392	122.451	0131-0058
41.420	122.355	0131-0058
41.448	122.259	0131-0058
41.476	122.163	0131-0058
41.511	122.070	0131-0058
41.573	121.991	0131-0058
41.636	121.913	0131-0058
41.698	121.835	0131-0058
41.761	121.757	0131-0058
41.823	121.679	0131-0058
41.886	121.601	0131-0058
41.948	121.523	0131-0058
42.011	121.445	0131-0058
42.073	121.367	0131-0058
42.136	121.289	0131-0058
42.198	121.211	0131-0058
42.261	121.133	0131-0058
42.323	121.054	0131-0058
42.386	120.976	0131-0058
42.448	120.898	0131-0058
42.517	120.826	0131-0058
42.610	120.788	0131-0058
42.702	120.749	0131-0058
42.794	120.711	0131-0058
42.887	120.672	0131-0058
42.979	120.634	0131-0058
43.071	120.595	0131-0058
43.163	120.557	0131-0058
43.256	120.518	0131-0058
43.348	120.480	0131-0058
43.440	120.441	0131-0058
43.533	120.403	0131-0058
43.625	120.365	0131-0058
43.717	120.326	0131-0058
43.810	120.288	0131-0058
43.902	120.249	0131-0058
43.994	120.211	0131-0058
44.087	120.172	0131-0058
44.179	120.134	0131-0058
44.271	120.095	0131-0058
44.363	120.057	0131-0058
44.456	120.018	0131-0058
44.548	119.980	0131-0058
44.640	119.941	0131-0058
44.733	119.903	0131-0058
44.825	119.865	0131-0058
44.917	119.826	0131-0058
45.010	119.788	0131-0058
45.102	119.749	0131-0058
45.194	119.711	0131-0058
45.287	119.672	0131-0058
45.379	119.634	0131-0058
45.471	119.595	0131-0058
45.563	119.557	0131-0058
45.656	119.518	0131-0058
45.748	119.480	0131-0058
45.840	119.441	0131-0058
45.933	119.403	0131-0058
46.025	119.365	0131-0058
46.117	119.326	0131-0058
46.210	119.288	0131-0058
46.302	119.249	0131-0058
46.394	119.211	0131-0058
46.487	119.172	0131-0058
46.582	119.142	0131-0058
46.677	119.112	0131-0058
46.773	119.083	0131-0058
46.868	119.053	0131-0058
46.964	119.024	0131-0058
47.060	118.994	0131-0058
47.155	118.965	0131-0058
47.251	118.936	0131-0058
47.346	118.906	0131-0058
47.442	118.877	0131-0058
47.537	118.847	0131-0058
47.633	118.818	0131-0058
47.729	118.789	0131-0058
47.824	118.759	0131-0058
47.920	118.730	0131-0058
48.015	118.700	0131-0058
48.111	118.671	0131-0058
48.207	118.642	0131-0058
48.302	118.612	0131-0058
48.398	118.583	0131-0058
48.493	118.553	0131-0058
48.589	118.524	0131-0058
48.684	118.495	0131-0058
48.780	118.465	0131-0058
48.876	118.436	0131-0058
48.971	118.406	0131-0058
49.067	118.377	0131-0058
49.162	118.347	0131-0058
49.258	118.318	0131-0058
49.353	118.289	0131-0058
49.449	118.259	0131-0058
49.545	118.230	0131-0058
49.640	118.200	0131-0058
49.736	118.171	0131-0058
49.831	118.142	0131-0058
49.927	118.112	0131-0058
50.023	118.083	0131-0058
50.118	118.053	0131-0058
50.214	118.024	0131-0058
50.309	117.995	0131-0058
50.405	117.965	0131-0058
50.500	117.936	0131-0058
50.596	117.906	0131-0058
50.692	117.877	0131-0058
50.787	117.848	0131-0058
50.883	117.818	0131-0058
50.978	117.789	0131-0058
51.074	117.759	0131-0058
51.169	117.730	0131-0058
51.265	117.701	0131-0058
51.361	117.671	0131-0058
51.456	117.642	0131-0058
51.552	117.612	0131-0058
51.647	117.583	0131-0058
51.743	117.553	0131-0058
51.839	117.524	0131-0058
51.934	117.493	0131-0058
52.027	117.457	0131-0058
52.120	117.420	0131-0058
52.213	117.383	0131-0058
52.306	117.347	0131-0058
52.399	117.310	0131-0058
52.492	117.274	0131-0058
52.585	117.237	0131-0058
52.678	117.200	0131-0058
52.771	117.164	0131-0058
52.864	117.127	0131-0058
52.957	117.091	0131-0058
53.050	117.054	0131-0058
53.143	117.017	0131-0058
53.236	116.981	0131-0058
53.330	116.944	0131-0058
53.423	116.908	0131-0058
53.516	116.871	0131-0058
53.609	116.834	0131-0058
53.702	116.798	0131-0058
53.795	116.761	0131-0058
53.888	116.724	0131-0058
53.981	116.688	0131-0058
54.074	116.651	0131-0058
54.167	116.615	0131-0058
54.260	116.578	0131-0058
54.353	116.541	0131-0058
54.446	116.505	0131-0058
54.539	116.468	0131-0058
54.632	116.432	0131-0058
54.725	116.395	0131-0058
54.818	116.358	0131-0058
54.911	116.322	0131-0058
55.005	116.285	0131-0058
55.098	116.248	0131-0058
55.191	116.212	0131-0058
55.284	116.175	0131-0058
55.377	116.139	0131-0058
55.470	116.102	0131-0058
55.563	116.065	0131-0058
55.656	116.029	0131-0058
55.749	115.992	0131-0058
55.842	115.956	0131-0058
55.935	115.919	0131-0058
56.028	115.882	0131-0058
56.121	115.846	0131-0058
56.214	115.809	0131-0058
56.307	115.773	0131-0058
56.400	115.736	0131-0058
56.493	115.699	0131-0058
56.586	115.663	0131-0058
56.680	115.626	0131-0058
56.773	115.589	0131-0058
56.866	115.553	0131-0058
56.959	115.516	0131-0058
57.052	115.480	0131-0058
57.145	115.443	0131-0058
57.238	115.406	0131-0058
57.331	115.370	0131-0058
57.424	115.333	0131-0058
57.517	115.297	0131-0058
57.610	115.260	0131-0058
57.703	115.223	0131-0058
57.796	115.187	0131-0058
57.889	115.150	0131-0058
57.982	115.114	0131-0058
58.075	115.077	0131-0058
58.168	115.040	0131-0058
58.262	115.004	0131-0058
58.355	114.967	0131-0058
58.448	114.930	0131-0058
58.541	114.894	0131-0058
58.634	114.857	0131-0058
58.727	114.821	0131-0058
58.820	114.784	0131-0058
58.913	114.747	0131-0058
59.006	114.711	0131-0058
59.099	114.674	0131-0058
59.192	114.638	0131-0058
59.285	114.601	0131-0058
59.378	114.564	0131-0058
59.471	114.528	0131-0058
59.564	114.491	0131-0058
59.657	114.454	0131-0058
59.750	114.418	0131-0058
59.843	114.381	0131-0058
59.937	114.345	0131-0058
60.030	114.308	0131-0058
60.123	114.271	0131-0058
60.216	114.235	0131-0058
60.309	114.198	0131-0058
60.402	114.162	0131-0058
60.495	114.125	0131-0058
60.588	114.088	0131-0058
60.681	114.052	0131-0058
60.774	114.015	0131-0058
60.867	113.979	0131-0058
60.960	113.942	0131-0058
61.053	113.905	0131-0058
61.146	113.869	0131-0058
61.239	113.832	0131-0058
61.332	113.795	0131-0058
61.425	113.759	0131-0058
61.518	113.722	0131-0058
61.612	113.686	0131-0058
61.705	113.649	0131-0058
61.798	113.612	0131-0058
61.891	113.576	0131-0058
61.984	113.539	0131-0058
62.077	113.503	0131-0058
62.169	113.465	0131-0058
62.262	113.427	0131-0058
62.355	113.390	0131-0058
62.447	113.352	0131-0058
62.540	113.314	0131-0058
62.633	113.276	0131-0058
62.725	113.239	0131-0058
62.818	113.201	0131-0058
62.910	113.163	0131-0058
63.003	113.126	0131-0058
63.096	113.088	0131-0058
63.188	113.050	0131-0058
63.281	113.013	0131-0058
63.374	112.975	0131-0058
63.466	112.937	0131-0058
63.559	112.900	0131-0058
63.651	112.862	0131-0058
63.744	112.824	0131-0058
63.837	112.786	0131-0058
63.929	112.749	0131-0058
64.022	112.711	0131-0058
64.115	112.673	0131-0058
64.207	112.636	0131-0058
64.300	112.598	0131-0058
64.392	112.560	0131-0058
64.485	112.523	0131-0058
64.578	112.485	0131-0058
64.670	112.447	0131-0058
64.763	112.409	0131-0058
64.856	112.372	0131-0058
64.948	112.334	0131-0058
65.041	112.296	0131-0058
65.133	112.259	0131-0058
65.226	112.221	0131-0058
65.319	112.183	0131-0058
65.411	112.146	0131-0058
65.504	112.108	0131-0058
65.597	112.070	0131-0058
65.689	112.033	0131-0058
65.782	111.995	0131-0058
65.874	111.957	0131-0058
65.967	111.919	0131-0058
66.060	111.882	0131-0058
66.152	111.844	0131-0058
66.245	111.806	0131-0058
66.338	111.769	0131-0058
66.430	111.731	0131-0058
66.523	111.693	0131-0058
66.615	111.656	0131-0058
66.708	111.618	0131-0058
66.801	111.580	0131-0058
66.893	111.542	0131-0058
66.986	111.505	0131-0058
67.079	111.467	0131-0058
67.171	111.429	0131-0058
67.264	111.392	0131-0058
67.356	111.354	0131-0058
67.449	111.316	0131-0058
67.542	111.279	0131-0058
67.634	111.241	0131-0058
67.727	111.203	0131-0058
67.819	111.166	0131-0058
67.912	111.128	0131-0058
68.005	111.090	0131-0058
68.097	111.052	0131-0058
68.190	111.015	0131-0058
68.283	110.977	0131-0058
68.375	110.939	0131-0058
68.468	110.902	0131-0058
68.560	110.864	0131-0058
68.653	110.826	0131-0058
68.746	110.789	0131-0058
68.838	110.751	0131-0058
68.931	110.713	0131-0058
69.024	110.675	0131-0058
69.116	110.638	0131-0058
69.209	110.600	0131-0058
69.303	110.566	0131-0058
69.398	110.536	0131-0058
69.493	110.505	0131-0058
69.588	110.474	0131-0058
69.684	110.443	0131-0058
69.779	110.413	0131-0058
69.874	110.382	0131-0058
69.969	110.351	0131-0058
70.064	110.320	0131-0058
70.159	110.290	0131-0058
70.255	110.259	0131-0058
70.350	110.228	0131-0058
70.445	110.198	0131-0058
70.540	110.167	0131-0058
70.635	110.136	0131-0058
70.730	110.105	0131-0058
70.826	110.075	0131-0058
70.921	110.044	0131-0058
